qc_id,id,name,date,time,lon,lat,altitude,north,azimuth,camera mak,camera mod,title,comment,path,relpath,timestamp,icon_url
"13",465876a1-2bf6-43a7-a4d0-3e2fff2c1476,TimePhoto_20200601_094442.jpg,2020/06/01,09:44:42.000,-54.6512663888889,-16.4381647222222,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_094442.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_094442.jpg,2020/06/01 09:44:42.000,./0.png
"14",c03954f2-134a-4b2a-aeb9-fc7404d01526,TimePhoto_20200601_094454.jpg,2020/06/01,09:44:54.000,-54.6512380555556,-16.4381775,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_094454.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_094454.jpg,2020/06/01 09:44:54.000,./0.png
"15",991bb0ff-98e9-4f3f-8149-899a3beb096d,TimePhoto_20200601_095305.jpg,2020/06/01,09:53:05.000,-54.6404033333333,-16.4283936111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_095305.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_095305.jpg,2020/06/01 09:53:05.000,./0.png
"16",5c23089a-cbf7-41bb-a7a5-2a408e9b7dfd,TimePhoto_20200601_100444.jpg,2020/06/01,10:04:44.000,-54.6332183333333,-16.4312186111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_100444.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_100444.jpg,2020/06/01 10:04:44.000,./0.png
"17",0f8c372f-d8c3-4c18-b8b6-f32087c52f02,TimePhoto_20200601_101033.jpg,2020/06/01,10:10:33.000,-54.6298772222222,-16.4274033333333,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_101033.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_101033.jpg,2020/06/01 10:10:33.000,./0.png
"18",467dabd3-623d-4f71-822e-6539aea9b1f6,TimePhoto_20200601_102455.jpg,2020/06/01,10:24:55.000,-54.6130125,-16.4508530555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_102455.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_102455.jpg,2020/06/01 10:24:55.000,./0.png
"19",f62ea30b-d749-4353-997b-3eda1bdcb0dc,TimePhoto_20200601_102620.jpg,2020/06/01,10:26:20.000,-54.6129375,-16.4508194444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_102620.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_102620.jpg,2020/06/01 10:26:20.000,./0.png
"20",8abb1e01-8644-4feb-b074-16bfe5cc439a,TimePhoto_20200601_104218.jpg,2020/06/01,10:42:18.000,-54.6191466666667,-16.4475905555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_104218.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_104218.jpg,2020/06/01 10:42:18.000,./0.png
"21",3971d0b9-f32e-418f-b7ce-d58ad9f790a5,TimePhoto_20200601_140428.jpg,2020/06/01,14:04:28.000,-54.6164225,-16.4726288888889,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_140428.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_140428.jpg,2020/06/01 14:04:28.000,./0.png
"22",085c43b6-bf9a-4a73-b245-141e39796a38,TimePhoto_20200601_140636.jpg,2020/06/01,14:06:36.000,-54.6161855555556,-16.4723769444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_140636.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_140636.jpg,2020/06/01 14:06:36.000,./0.png
"23",fccbc614-cd34-4585-913f-177f603ff979,TimePhoto_20200601_141430.jpg,2020/06/01,14:14:30.000,-54.6137833333333,-16.4777955555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_141430.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_141430.jpg,2020/06/01 14:14:30.000,./0.png
"24",c1764b13-0198-4c09-a5e4-0794bd2e18d0,TimePhoto_20200601_142038.jpg,2020/06/01,14:20:38.000,-54.6107122222222,-16.4763525,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_142038.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_142038.jpg,2020/06/01 14:20:38.000,./0.png
"25",ae51dcc9-02af-4226-b531-90cb036ccca4,TimePhoto_20200601_142631.jpg,2020/06/01,14:26:31.000,-54.6108563888889,-16.4834608333333,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_142631.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_142631.jpg,2020/06/01 14:26:31.000,./0.png
"26",3f07fec4-fcfb-4205-8423-1e24c453d3a3,TimePhoto_20200601_143607.jpg,2020/06/01,14:36:07.000,-54.5929163888889,-16.4891819444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_143607.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_143607.jpg,2020/06/01 14:36:07.000,./0.png
"27",a35dc247-7974-45c6-bbc7-6b54f4705b63,TimePhoto_20200601_144905.jpg,2020/06/01,14:49:05.000,-54.5780630555556,-16.4730747222222,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_144905.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_144905.jpg,2020/06/01 14:49:05.000,./0.png
"28",6a198f6c-4832-4946-8ff9-626325b574bf,TimePhoto_20200601_145251.jpg,2020/06/01,14:52:51.000,-54.5782086111111,-16.4727658333333,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_145251.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_145251.jpg,2020/06/01 14:52:51.000,./0.png
"29",b3fbdca3-1c90-4e20-afa7-3456938d741f,TimePhoto_20200601_150456.jpg,2020/06/01,15:04:56.000,-54.5927377777778,-16.4640869444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_150456.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_150456.jpg,2020/06/01 15:04:56.000,./0.png
"30",aeb44646-144a-4c4d-8a7d-3a7ea5e75fbb,TimePhoto_20200601_150510.jpg,2020/06/01,15:05:10.000,-54.5928908333333,-16.4640891666667,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_150510.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_150510.jpg,2020/06/01 15:05:10.000,./0.png
"31",f81c9075-8d21-4536-926a-30f754e8395f,TimePhoto_20200601_151036.jpg,2020/06/01,15:10:35.000,-54.5945811111111,-16.4629680555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_151036.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_151036.jpg,2020/06/01 15:10:35.000,./0.png
"32",92ef3229-b7c2-459e-a4f4-c09bcd6afcc4,TimePhoto_20200601_151520.jpg,2020/06/01,15:15:20.000,-54.5939913888889,-16.4649613888889,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_151520.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_151520.jpg,2020/06/01 15:15:20.000,./0.png
"33",1328e3c3-c7ca-4c9a-8a62-d3053c4f5d09,TimePhoto_20200601_152211.jpg,2020/06/01,15:22:11.000,-54.5974763888889,-16.458575,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_152211.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_152211.jpg,2020/06/01 15:22:11.000,./0.png
"34",bd9c27df-1263-4c5c-965b-06198c3a7128,TimePhoto_20200601_152846.jpg,2020/06/01,15:28:46.000,-54.6045447222222,-16.4663280555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_152846.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_152846.jpg,2020/06/01 15:28:46.000,./0.png
"35",0c29aa2e-d7cb-4aca-85d6-e7ce26c7daf4,TimePhoto_20200601_153938.jpg,2020/06/01,15:39:38.000,-54.6149822222222,-16.46686,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_153938.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_153938.jpg,2020/06/01 15:39:38.000,./0.png
"36",c9387b3e-5dcd-4fd7-8e38-ca2e8fb6192c,TimePhoto_20200601_155708.jpg,2020/06/01,15:57:08.000,-54.6279152777778,-16.4621344444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_155708.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_155708.jpg,2020/06/01 15:57:08.000,./0.png
"37",21bd8e0e-8421-441f-8279-32d8e6c978d1,TimePhoto_20200601_160518.jpg,2020/06/01,16:05:18.000,-54.6256288888889,-16.46526,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_160518.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_160518.jpg,2020/06/01 16:05:18.000,./0.png
"38",4e159e3c-d09c-4936-9f59-797ecb6d7085,TimePhoto_20200601_161104.jpg,2020/06/01,16:11:04.000,-54.6195152777778,-16.46456,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_161104.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_161104.jpg,2020/06/01 16:11:04.000,./0.png
"39",4e18588b-3277-4829-9760-c230b8553186,TimePhoto_20200601_162810.jpg,2020/06/01,16:28:10.000,-54.6410508333333,-16.4509644444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_162810.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_162810.jpg,2020/06/01 16:28:10.000,./0.png
"40",3f68a235-8712-4021-b41a-f5dd9e309452,TimePhoto_20200601_162816.jpg,2020/06/01,16:28:16.000,-54.6411458333333,-16.4509297222222,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/32) 01 06 20 - 15º Medição\TimePhoto_20200601_162816.jpg,./32) 01 06 20 - 15º Medição/TimePhoto_20200601_162816.jpg,2020/06/01 16:28:16.000,./0.png
