qc_id,id,name,date,time,lon,lat,altitude,north,azimuth,camera mak,camera mod,title,comment,path,relpath,timestamp,icon_url
"24",8f65be0d-331e-4955-880d-2ff83a266603,TimePhoto_20200615_150033.jpg,2020/06/15,15:00:33.000,-54.6073691666667,-16.4710358333333,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_150033.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_150033.jpg,2020/06/15 15:00:33.000,./0.png
"25",ae56ece4-6dad-4b82-8416-f694c298a800,TimePhoto_20200615_150930.jpg,2020/06/15,15:09:30.000,-54.5765569444444,-16.4693525,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_150930.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_150930.jpg,2020/06/15 15:09:30.000,./0.png
"26",3dd76fe9-1649-4c1d-a305-01490165eb73,TimePhoto_20200615_152031.jpg,2020/06/15,15:20:30.000,-54.5924733333333,-16.4880422222222,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_152031.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_152031.jpg,2020/06/15 15:20:30.000,./0.png
"27",22c5d931-d9a6-4a7f-82f8-3be72eca5b98,TimePhoto_20200615_152627.jpg,2020/06/15,15:26:27.000,-54.5943622222222,-16.4868888888889,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_152627.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_152627.jpg,2020/06/15 15:26:27.000,./0.png
"28",e51cb204-d26b-42e7-9acb-5e3095eafb5d,TimePhoto_20200615_153227.jpg,2020/06/15,15:32:27.000,-54.5957744444444,-16.4900286111111,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_153227.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_153227.jpg,2020/06/15 15:32:27.000,./0.png
"29",28d939e2-e3b7-462d-9d87-cad56b3ea4ba,TimePhoto_20200615_153712.jpg,2020/06/15,15:37:12.000,-54.5948130555556,-16.4880275,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_153712.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_153712.jpg,2020/06/15 15:37:12.000,./0.png
"30",437f90cc-2d79-43c0-9436-c1bc6b1f5294,TimePhoto_20200615_154735.jpg,2020/06/15,15:47:35.000,-54.6090533333333,-16.4748116666667,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_154735.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_154735.jpg,2020/06/15 15:47:35.000,./0.png
"31",4014a245-7a86-4ae4-808a-71f604648c6e,TimePhoto_20200615_155442.jpg,2020/06/15,15:54:42.000,-54.6085322222222,-16.4628030555556,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_155442.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_155442.jpg,2020/06/15 15:54:42.000,./0.png
"32",f3e7b59e-2dd1-41d9-9feb-6789dbc3af44,TimePhoto_20200615_160343.jpg,2020/06/15,16:03:43.000,-54.6128747222222,-16.465015,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_160343.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_160343.jpg,2020/06/15 16:03:43.000,./0.png
"33",e3ec0e24-70e3-41a3-b263-682b21b7103c,TimePhoto_20200615_161157.jpg,2020/06/15,16:11:57.000,-54.6151186111111,-16.4662666666667,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_161157.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_161157.jpg,2020/06/15 16:11:57.000,./0.png
"34",36f7ac44-1a2f-438e-8918-ee5d3c09eff9,TimePhoto_20200615_162838.jpg,2020/06/15,16:28:38.000,-54.6330058333333,-16.4440366666667,,,,samsung,SM-G9600,,,D:/INGRID/Ingrid - Fotos/35) 15 06 20 - 15º Medição\TimePhoto_20200615_162838.jpg,./35) 15 06 20 - 15º Medição/TimePhoto_20200615_162838.jpg,2020/06/15 16:28:38.000,./0.png
