qc_id,id,name,date,time,lon,lat,altitude,north,azimuth,camera mak,camera mod,title,comment,path,relpath,timestamp,icon_url
"0",a278bc0f-7afc-4c50-a92f-e6a13bf334bc,TimePhoto_20200609_082402.jpg,2020/06/09,08:24:02.000,-54.6429533333333,-16.4562311111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_082402.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_082402.jpg,2020/06/09 08:24:02.000,./0.png
"1",bb3a7499-43a9-4762-8fdd-faaf33fd2384,TimePhoto_20200609_082818.jpg,2020/06/09,08:28:18.000,-54.64384,-16.4551211111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_082818.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_082818.jpg,2020/06/09 08:28:18.000,./0.png
"2",b273a133-684a-4b80-833a-c75568dcaffb,TimePhoto_20200609_083114.jpg,2020/06/09,08:31:14.000,-54.6445913888889,-16.45452,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_083114.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_083114.jpg,2020/06/09 08:31:14.000,./0.png
"3",2e13e84b-6920-4437-b6f2-35500ceae3db,TimePhoto_20200609_083550.jpg,2020/06/09,08:35:50.000,-54.6448636111111,-16.4573055555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_083550.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_083550.jpg,2020/06/09 08:35:50.000,./0.png
"4",c879c1e1-e4e2-4c53-a11e-87281a5662dc,TimePhoto_20200609_084903.jpg,2020/06/09,08:49:03.000,-54.6175547222222,-16.4826522222222,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_084903.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_084903.jpg,2020/06/09 08:49:03.000,./0.png
"5",73d1709b-0ccd-4524-99d2-766faec4dac8,TimePhoto_20200609_085435.jpg,2020/06/09,08:54:35.000,-54.6141419444444,-16.477425,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_085435.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_085435.jpg,2020/06/09 08:54:35.000,./0.png
"6",096805a6-bc08-4f33-b970-4a54347900d6,TimePhoto_20200609_090057.jpg,2020/06/09,09:00:57.000,-54.6200016666667,-16.4748991666667,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_090057.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_090057.jpg,2020/06/09 09:00:57.000,./0.png
"7",f8ff0c80-0d1b-4343-968e-d674a5859e0e,TimePhoto_20200609_091024.jpg,2020/06/09,09:10:24.000,-54.5799141666667,-16.4694725,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_091024.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_091024.jpg,2020/06/09 09:10:24.000,./0.png
"8",0a3be2fb-b7be-4a6f-b95f-f713e7897858,TimePhoto_20200609_091537.jpg,2020/06/09,09:15:37.000,-54.5756155555556,-16.4701958333333,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_091537.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_091537.jpg,2020/06/09 09:15:37.000,./0.png
"9",7a5c43e2-40b3-4ccf-83f4-8040f7986a53,TimePhoto_20200609_091931.jpg,2020/06/09,09:19:31.000,-54.5752813888889,-16.4697130555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_091931.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_091931.jpg,2020/06/09 09:19:31.000,./0.png
