qc_id,id,name,date,time,lon,lat,altitude,north,azimuth,camera mak,camera mod,title,comment,path,relpath,timestamp,icon_url
"0",ec055ebc-0e68-4e3e-bdf3-7d867a263128,TimePhoto_20200522_135609.jpg,2020/05/22,13:56:09.000,-54.6430613888889,-16.4660752777778,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_135609.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_135609.jpg,2020/05/22 13:56:09.000,./0.png
"1",0a997bfb-7ddd-4ddf-a562-04eceb9e9a03,TimePhoto_20200522_140819.jpg,2020/05/22,14:08:19.000,-54.6582144444444,-16.4730691666667,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_140819.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_140819.jpg,2020/05/22 14:08:19.000,./0.png
"2",af4ac7f3-7903-463f-b60f-ed5cc3449c18,TimePhoto_20200522_141725.jpg,2020/05/22,14:17:25.000,-54.6599733333333,-16.4565225,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_141725.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_141725.jpg,2020/05/22 14:17:25.000,./0.png
"3",f68b43ff-1e8c-404e-952d-5bc8424e4662,TimePhoto_20200522_142836.jpg,2020/05/22,14:28:36.000,-54.6617761111111,-16.4474558333333,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_142836.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_142836.jpg,2020/05/22 14:28:36.000,./0.png
"4",79e03742-6641-487d-9a35-f0be917f5dee,TimePhoto_20200522_143057.jpg,2020/05/22,14:30:57.000,-54.6615588888889,-16.4469669444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_143057.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_143057.jpg,2020/05/22 14:30:57.000,./0.png
"5",2ede81a1-df87-4876-9c34-48ddaf70494f,TimePhoto_20200522_143650.jpg,2020/05/22,14:36:50.000,-54.6595194444444,-16.4426691666667,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_143650.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_143650.jpg,2020/05/22 14:36:50.000,./0.png
"6",3367c726-a6f7-45b5-a8c5-1fe8aae1986b,TimePhoto_20200522_144530.jpg,2020/05/22,14:45:30.000,-54.6485236111111,-16.4425013888889,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_144530.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_144530.jpg,2020/05/22 14:45:30.000,./0.png
"7",c49aa7e6-349c-4469-9d0e-de3bfc91fbdb,TimePhoto_20200522_145057.jpg,2020/05/22,14:50:57.000,-54.6433566666667,-16.4390319444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_145057.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_145057.jpg,2020/05/22 14:50:57.000,./0.png
"8",7751f931-a6e7-46f3-ad93-ae1c01fa51d0,TimePhoto_20200522_145815.jpg,2020/05/22,14:58:15.000,-54.6403477777778,-16.4290380555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_145815.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_145815.jpg,2020/05/22 14:58:15.000,./0.png
"9",f0f1f8fc-7a9e-4f11-a6c1-f9969272d500,TimePhoto_20200522_145831.jpg,2020/05/22,14:58:31.000,-54.6403066666667,-16.4292738888889,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_145831.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_145831.jpg,2020/05/22 14:58:31.000,./0.png
